"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"High income","HIC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","41.4180410554249","41.3704257242402","41.1960790302638","40.6512136014974","40.1259030068359","39.6827874605873","39.3589098626171","39.1028967622359","39.0924609271208","39.002228910328","38.9150533216505","38.7817194579471","38.595622849017","38.1159674936678","37.554461007042","36.9527464330696","36.3177728048437","35.6074422414716","35.1161564047252","34.5761706983276","33.9960008441537","33.3835325227495","32.7475567020903","32.2738646605083","31.7880347637977","31.306051093047","30.8352511537703","30.3932457923847","30.4360402315875","30.5432014991199","30.7377763538175","31.0394759588614","31.4602187806109","30.6358876388665","29.778459824065","28.8475849204655","27.8585568050175","26.8094521901204","26.1996449089176","25.5621186162483","24.9099092561236","24.2357144480195","23.5429285841094","23.433155745212","23.2942824231604","23.1128082472594","22.8828542038676","22.6053097321428","21.7760673545741","20.935978727911","20.0936627372546","19.2334977381097","18.3854628499204","","",
"Hong Kong SAR, China","HKG","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","37.5876","38.4618","39.336","36.8692","34.4024","31.9356","29.4688","27.002","25.2022","23.4024","21.6026","19.8028","18.003","17.4026","16.8022","16.2018","15.6014","15.001","14.0004","12.9998","11.9992","10.9986","9.998","9.1984","8.3988","7.5992","6.7996","6","6.2002","6.4004","6.6006","6.8008","7.001","6.601","6.201","5.801","5.401","5.001","4.7508","4.5006","4.250401","4.000201","3.75","3.6134","3.4768","3.3402","3.2036","3.067","3.111","3.155","3.199","3.243","3.287","","",
"Honduras","HND","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","159.419","159.06","158.701","158.72","158.739","158.758","158.777","158.796","157.1968","155.5976","153.9984","152.3992","150.8","149.8804","148.9608","148.0412","147.1216","146.202","144.9624","143.7228","142.4832","141.2436","140.004","138.7026","137.4012","136.0998","134.7984","133.497","132.0974","130.6978","129.2982","127.8986","126.499","124.1192","121.7394","119.3596","116.9798","114.6","112.1804","109.7608","107.3412","104.9216","102.502","100.6214","98.7408","96.8602","94.9796","93.099","91.272","89.445","87.618","85.79099","83.964","","",
"Heavily indebted poor countries (HIPC)","HPC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","149.226151912476","149.179045356135","149.095946950267","148.789537649835","148.486806422803","148.199807171573","147.925934955691","147.659221557935","147.341546219294","147.047856017593","146.778216693717","146.534342967697","146.310029610496","145.894479012903","145.46722757348","145.015248399936","144.529101374314","144.015992248553","143.57735633672","143.158496501765","142.772071122193","142.417570880039","142.079532549892","141.241865922831","140.373615688346","139.465746369833","138.515322726059","137.532226791676","137.103056212992","136.705882102298","136.353234305049","136.053968859067","135.794776116007","135.32841027941","134.8131153517","134.219643238625","133.537328950003","132.785656910917","131.909519688869","131.031370604422","130.194577170908","129.415301802317","128.68639131493","126.718237681809","124.76764175254","122.818680520006","120.874384025113","118.936388120219","116.749525501303","114.536123622118","112.282990901253","109.980303923795","107.637113630504","","",
"Croatia","HRV","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","26.9818","26.6344","26.287","25.87","25.453","25.036","24.619","24.202","23.901","23.6","23.299","22.998","22.697","22.836","22.975","23.114","23.253","23.392","23.253","23.114","22.975","22.836","22.697","22.419","22.141","21.863","21.585","21.307","20.566","19.825","19.084","18.343","17.602","17.6412","17.6804","17.7196","17.7588","17.798","17.1094","16.4208","15.7322","15.0436","14.355","14.201","14.047","13.893","13.739","13.585","13.4152","13.2454","13.0756","12.9058","12.736","","",
"Haiti","HTI","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","76.798","76.798","76.798","76.0784","75.3588","74.63921","73.91961","73.2","71.3414","69.4828","67.62421","65.76561","63.907","65.7844","67.6618","69.53921","71.41661","73.294","75.8512","78.40839","80.96559","83.52279","86.08","84.5234","82.9668","81.41019","79.85359","78.297","76.617","74.937","73.257","71.577","69.897","68.2754","66.6538","65.0322","63.4106","61.789","59.9318","58.0746","56.2174","54.3602","52.503","51.2834","50.0638","48.8442","47.6246","46.405","45.5166","44.6282","43.7398","42.8514","41.963","","",
"Hungary","HUN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","50.1982","48.5196","46.841","47.712","48.583","49.454","50.325","51.196","52.2018","53.2076","54.2134","55.2192","56.225","58.998","61.771","64.544","67.317","70.09","67.8694","65.6488","63.4282","61.2076","58.987","56.5196","54.0522","51.5848","49.1174","46.65","44.6262","42.6024","40.5786","38.5548","36.531","34.343","32.155","29.967","27.779","25.591","24.6764","23.7618","22.8472","21.9326","21.018","20.729","20.44","20.151","19.862","19.573","18.0838","16.5946","15.1054","13.6162","12.127","","",
"Indonesia","IDN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","143.8518","145.6324","147.413","148.7258","150.0386","151.3514","152.6642","153.977","149.071","144.165","139.259","134.353","129.447","127.0052","124.5634","122.1216","119.6798","117.238","113.0436","108.8492","104.6548","100.4604","96.266","91.5988","86.9316","82.2644","77.59721","72.93","70.966","69.00201","67.03801","65.07401","63.11","60.0576","57.0052","53.9528","50.9004","47.848","48.4764","49.1048","49.7332","50.3616","50.99","51.093","51.196","51.299","51.402","51.505","50.8696","50.2342","49.5988","48.9634","48.328","","",
"Isle of Man","IMN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","111.335","111.239","111.143","111.7258","112.3086","112.8914","113.4742","114.057","114.184","114.311","114.438","114.565","114.692","114.7598","114.8276","114.8954","114.9632","115.031","114.6814","114.3318","113.9822","113.6326","113.283","113.213","113.143","113.073","113.003","112.933","111.1646","109.3962","107.6278","105.8594","104.091","101.0348","97.9786","94.9224","91.8662","88.81","85.4928","82.1756","78.8584","75.5412","72.224","67.8926","63.5612","59.2298","54.8984","50.567","47.0134","43.4598","39.9062","36.3526","32.799","","",
"Not classified","INX","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","10.3992","11.1996","12","12.3996","12.7992","13.1988","13.5984","13.998","15.5978","17.1976","18.7974","20.3972","21.997","21.9978","21.9986","21.9994","22.0002","22.001","21.4006","20.8002","20.1998","19.5994","18.999","18.199","17.399","16.599","15.799","14.999","15.1988","15.3986","15.5984","15.7982","15.998","16.5984","17.1988","17.7992","18.3996","19","19.0004","19.0008","19.0012","19.0016","19.002","18.5024","18.0028","17.5032","17.0036","16.504","14.8504","13.1968","11.5432","9.889601","8.236","","",
"Iran, Islamic Rep.","IRN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","153.01","153.01","153.01","151.9984","150.9868","149.9752","148.9636","147.952","146.1624","144.3728","142.5832","140.7936","139.004","139.5864","140.1688","140.7512","141.3336","141.916","141.7406","141.5652","141.3898","141.2144","141.039","135.1604","129.2818","123.4032","117.5246","111.646","104.4026","97.1592","89.9158","82.6724","75.429","69.9938","64.55859","59.12339","53.68819","48.253","45.3132","42.3734","39.4336","36.4938","33.554","33.1512","32.7484","32.3456","31.9428","31.54","31.5548","31.5696","31.5844","31.5992","31.614","","",
"Iraq","IRQ","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","141.4524","143.1922","144.932","145.6196","146.3072","146.9948","147.6824","148.37","142.8118","137.2536","131.6954","126.1372","120.579","116.3492","112.1194","107.8896","103.6598","99.43","96.2798","93.1296","89.9794","86.8292","83.679","81.955","80.231","78.507","76.783","75.059","73.5382","72.0174","70.4966","68.97581","67.455","66.9284","66.40179","65.87519","65.34859","64.822","65.2426","65.6632","66.0838","66.5044","66.925","68.3604","69.7958","71.2312","72.6666","74.102","73.015","71.928","70.841","69.75401","68.667","","",
"Iceland","ISL","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","84.0974","83.94421","83.791","83.5974","83.40379","83.21019","83.01659","82.823","80.3708","77.91859","75.46639","73.01419","70.562","68.0532","65.5444","63.0356","60.5268","58.018","55.1982","52.3784","49.5586","46.7388","43.919","41.3176","38.7162","36.1148","33.5134","30.912","29.8298","28.7476","27.6654","26.5832","25.501","25.1046","24.7082","24.3118","23.9154","23.519","22.265","21.011","19.757","18.503","17.249","16.6592","16.0694","15.4796","14.8898","14.3","13.7376","13.1752","12.6128","12.0504","11.488","","",
"Israel","ISR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","52.2602","49.1846","46.109","44.4706","42.8322","41.1938","39.5554","37.917","38.8838","39.8506","40.8174","41.7842","42.751","42.2904","41.8298","41.3692","40.9086","40.448","38.6152","36.7824","34.9496","33.11679","31.284","29.4112","27.5384","25.6656","23.7928","21.92","21.4044","20.8888","20.3732","19.8576","19.342","19.0042","18.6664","18.3286","17.9908","17.653","17.3328","17.0126","16.6924","16.3722","16.052","15.6336","15.2152","14.7968","14.3784","13.96","12.7318","11.5036","10.2754","9.0472","7.819","","",
"Italy","ITA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","19.0398","19.7194","20.399","21.319","22.239","23.159","24.079","24.999","25.919","26.839","27.759","28.679","29.599","29.0394","28.4798","27.9202","27.3606","26.801","24.801","22.801","20.801","18.801","16.801","15.501","14.201","12.901","11.601","10.301","9.841","9.381","8.921","8.460999","8.001","7.801","7.601","7.401","7.201001","7.001","7.0008","7.0006","7.000401","7.000201","7","6.9528","6.9056","6.858399","6.811199","6.764","6.2026","5.6412","5.0798","4.5184","3.957","","",
"Jamaica","JAM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","197.1424","201.2192","205.296","206.3152","207.3344","208.3536","209.3728","210.392","204.7136","199.0352","193.3568","187.6784","182","174.72","167.44","160.16","152.88","145.6","142.324","139.048","135.772","132.496","129.22","125.944","122.668","119.392","116.116","112.84","110.9472","109.0544","107.1616","105.2688","103.376","101.3908","99.4056","97.4204","95.4352","93.45","91.8498","90.2496","88.64941","87.04921","85.449","83.8216","82.1942","80.5668","78.93939","77.312","75.861","74.41","72.95901","71.50801","70.057","","",
"Jordan","JOR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","123.1678","122.1534","121.139","119.2044","117.2698","115.3352","113.4006","111.466","109.1778","106.8896","104.6014","102.3132","100.025","96.1556","92.2862","88.4168","84.5474","80.678","78.1376","75.59721","73.05681","70.51641","67.976","65.7478","63.5196","61.2914","59.06321","56.835","55.2678","53.7006","52.1334","50.5662","48.999","47.317","45.635","43.953","42.271","40.589","39.099","37.609","36.119","34.62899","33.139","32.3982","31.6574","30.9166","30.1758","29.435","28.8426","28.2502","27.6578","27.0654","26.473","","",
"Japan","JPN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","4.120201","3.960601","3.801","3.8012","3.8014","3.8016","3.8018","3.802","4.0018","4.2016","4.4014","4.6012","4.801","4.601","4.401","4.201","4.001","3.801","3.881","3.961","4.041","4.121","4.201","4.1608","4.1206","4.0804","4.040199","4","4","4","4","4","4","4.08","4.16","4.24","4.32","4.4","4.6798","4.9596","5.2394","5.5192","5.799","5.6642","5.5294","5.3946","5.2598","5.125","5.1824","5.2398","5.297201","5.354601","5.412","","",
"Kazakhstan","KAZ","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","44.4152","43.5876","42.76","40.9994","39.2388","37.4782","35.7176","33.957","33.8608","33.7646","33.6684","33.5722","33.476","33.6586","33.8412","34.0238","34.20639","34.389","35.1602","35.9314","36.70259","37.47379","38.245","39.8418","41.4386","43.0354","44.63221","46.229","47.7298","49.2306","50.7314","52.2322","53.733","51.404","49.075","46.746","44.417","42.088","39.4958","36.9036","34.3114","31.7192","29.127","28.9122","28.6974","28.4826","28.2678","28.053","28.4316","28.8102","29.1888","29.5674","29.946","","",
"Kenya","KEN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","179.7378","181.0034","182.269","182.4724","182.6758","182.8792","183.0826","183.286","182.7436","182.2012","181.6588","181.1164","180.574","178.992","177.41","175.828","174.246","172.664","170.7476","168.8312","166.9148","164.9984","163.082","160.0174","156.9528","153.8882","150.8236","147.759","140.9164","134.0738","127.2312","120.3886","113.546","111.9768","110.4076","108.8384","107.2692","105.7","105.4","105.1","104.8","104.5","104.2","103.4048","102.6096","101.8144","101.0192","100.224","98.9008","97.57761","96.25441","94.93121","93.608","","",
"Kyrgyz Republic","KGZ","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","46.1396","46.9368","47.734","47.0266","46.3192","45.6118","44.9044","44.197","43.9304","43.6638","43.3972","43.1306","42.864","42.0798","41.2956","40.5114","39.7272","38.943","39.6058","40.2686","40.9314","41.5942","42.257","43.7824","45.3078","46.83319","48.35859","49.884","53.5766","57.2692","60.9618","64.6544","68.347","67.3048","66.2626","65.22041","64.17821","63.136","57.3828","51.6296","45.8764","40.1232","34.37","33.4474","32.5248","31.6022","30.6796","29.757","29.6584","29.5598","29.4612","29.3626","29.264","","",
"Cambodia","KHM","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","101.081","101.081","101.081","100.3636","99.6462","98.9288","98.2114","97.494","95.9332","94.3724","92.8116","91.2508","89.69","87.2814","84.8728","82.4642","80.0556","77.647","79.987","82.327","84.66699","87.00699","89.347","89.099","88.851","88.603","88.355","88.107","83.8418","79.5766","75.3114","71.0462","66.781","63.4554","60.1298","56.8042","53.4786","50.153","49.8046","49.4562","49.1078","48.7594","48.411","48.1244","47.8378","47.5512","47.26461","46.978","46.4478","45.9176","45.3874","44.8572","44.327","","",
"Kiribati","KIR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","75.15121","75.58561","76.02","76.2372","76.4544","76.6716","76.8888","77.106","72.5448","67.9836","63.4224","58.8612","54.3","54.4356","54.5712","54.7068","54.8424","54.978","54.5824","54.1868","53.7912","53.3956","53","52.0632","51.1264","50.18961","49.25281","48.316","47.8408","47.3656","46.8904","46.4152","45.94","45.064","44.188","43.312","42.436","41.56","39.2664","36.9728","34.6792","32.3856","30.092","28.5088","26.9256","25.3424","23.7592","22.176","21.0622","19.9484","18.8346","17.7208","16.607","","",
"St. Kitts and Nevis","KNA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","32.58381","31.0934","29.603","27.5768","25.5506","23.5244","21.4982","19.472","18.3294","17.1868","16.0442","14.9016","13.759","13.9578","14.1566","14.3554","14.5542","14.753","14.2606","13.7682","13.2758","12.7834","12.291","11.1392","9.9874","8.8356","7.6838","6.532","6.0574","5.5828","5.108201","4.633601","4.159","3.9176","3.6762","3.4348","3.1934","2.952","2.8014","2.6508","2.5002","2.3496","2.199","2.1778","2.1566","2.1354","2.1142","2.093","2.1228","2.1526","2.1824","2.2122","2.242","","",
"Kosovo","","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","164.8128","165.5064","166.2","165.6884","165.1768","164.6652","164.1536","163.642","159.225","154.808","150.391","145.974","141.557","132.5646","123.5722","114.5798","105.5874","96.595","90.792","84.989","79.186","73.383","67.58","60.4572","53.3344","46.2116","39.0888","31.966","29.1594","26.3528","23.5462","20.7396","17.933","19.6588","21.3846","23.1104","24.8362","26.562","25.1592","23.7564","22.3536","20.9508","19.548","18.656","17.764","16.872","15.98","15.088","14.9654","14.8428","14.7202","14.5976","14.475","","",
"Latin America & Caribbean (developing only)","LAC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","104.250251575171","104.630440659432","104.953425161286","103.742415757967","102.531361562453","101.350250859322","100.212085781652","99.1086748242138","97.8897814846287","96.6627984843641","95.4058466067282","94.1102703590306","92.7798735893542","92.0776722911943","91.3695199109338","90.6553721873469","89.9231163121363","89.1661679502477","88.7404310063134","88.3371069535564","87.9598453997283","87.6020644688253","87.251022359761","87.107979281409","86.94263943656","86.7450558646224","86.5167072481325","86.260400876867","86.0091771571545","85.7412145812702","85.4736435970982","85.2262768701913","85.0137443748722","85.463777069193","85.9112205082418","86.3506721688821","86.7841240512316","87.2138166585472","86.2305300714966","85.2360731958346","84.2245625509393","83.1905507764428","82.1340431762012","80.4643979804557","78.8084209185089","77.1740098325512","75.5618483713141","73.9668483669732","72.910457997462","71.85058553907","70.7833450314903","69.7085597983067","68.6290564052999","","",
"Lao PDR","LAO","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","104.5822","104.6246","104.667","104.7096","104.7522","104.7948","104.8374","104.88","104.9224","104.9648","105.0072","105.0496","105.092","105.6602","106.2284","106.7966","107.3648","107.933","108.6578","109.3826","110.1074","110.8322","111.557","111.2496","110.9422","110.6348","110.3274","110.02","108.9888","107.9576","106.9264","105.8952","104.864","101.2154","97.5668","93.91821","90.26961","86.621","83.5798","80.5386","77.49741","74.45621","71.415","72.1442","72.87341","73.60261","74.33181","75.061","73.056","71.051","69.04601","67.04101","65.036","","",
"Lebanon","LBN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","84.7344","84.6422","84.55","83.1892","81.8284","80.4676","79.1068","77.746","76.0642","74.3824","72.7006","71.0188","69.337","68.0538","66.7706","65.4874","64.20419","62.921","62.4284","61.9358","61.4432","60.9506","60.458","58.5612","56.6644","54.7676","52.8708","50.974","48.5766","46.1792","43.7818","41.3844","38.987","36.8482","34.7094","32.5706","30.4318","28.293","26.5026","24.7122","22.9218","21.1314","19.341","17.9682","16.5954","15.2226","13.8498","12.477","12.3772","12.2774","12.1776","12.0778","11.978","","",
"Liberia","LBR","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","225.535","226.373","227.211","226.4224","225.6338","224.8452","224.0566","223.268","221.4424","219.6168","217.7912","215.9656","214.14","212.228","210.316","208.404","206.492","204.58","203.0154","201.4508","199.8862","198.3216","196.757","193.8248","190.8926","187.9604","185.0282","182.096","177.9602","173.8244","169.6886","165.5528","161.417","159.5558","157.6946","155.8334","153.9722","152.111","151.1758","150.2406","149.3054","148.3702","147.435","146.3398","145.2446","144.1494","143.0542","141.959","137.0522","132.1454","127.2386","122.3318","117.425","","",
"Libya","LBY","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","23.3568","22.9924","22.628","21.9186","21.2092","20.4998","19.7904","19.081","18.7786","18.4762","18.1738","17.8714","17.569","17.4834","17.3978","17.3122","17.2266","17.141","16.6026","16.0642","15.5258","14.9874","14.449","13.7496","13.0502","12.3508","11.6514","10.952","10.4602","9.9684","9.4766","8.984799","8.493","7.745","6.997","6.249","5.500999","4.753","4.551","4.349","4.147","3.945","3.743","3.6148","3.4866","3.3584","3.2302","3.102","2.9862","2.8704","2.7546","2.6388","2.523","","",
"St. Lucia","LCA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","157.6034","156.2942","154.985","156.5152","158.0454","159.5756","161.1058","162.636","161.7962","160.9564","160.1166","159.2768","158.437","159.1626","159.8882","160.6138","161.3394","162.065","159.3706","156.6762","153.9818","151.2874","148.593","143.0332","137.4734","131.9136","126.3538","120.794","115.5606","110.3272","105.0938","99.8604","94.627","89.6626","84.6982","79.7338","74.76939","69.805","68.234","66.663","65.092","63.521","61.95","61.8408","61.7316","61.6224","61.5132","61.404","60.385","59.366","58.347","57.328","56.309","","",
"Latin America & Caribbean (all income levels)","LCN","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","103.477596834795","103.808026437499","104.088682222898","102.856340782639","101.627649283505","100.429835170393","99.2749507273492","98.15433191575","97.0132803626028","95.8586628565932","94.6699725089674","93.4408754651814","92.1756601702777","91.4231822307347","90.6634617911873","89.8986617993797","89.1183827067907","88.3165404227732","87.8470989997466","87.4024750335832","86.9863761191873","86.593301560394","86.2114435609911","86.0847219725212","85.9366454094495","85.7559487489578","85.5428253648601","85.3002361472114","85.1043890098237","84.8915590576606","84.6791907792038","84.4867058853025","84.3269612214667","84.755605109088","85.1798904127915","85.5925967157576","85.9944535089267","86.3882965218496","85.3848836043983","84.3786214556838","83.3562397532176","82.3128194275211","81.2479901132979","79.6051304163906","77.9765075501052","76.3696967800719","74.785247001124","73.2184211294892","72.181524414952","71.1445204594024","70.1041044682657","69.060918573939","68.0158873105146","","",
"Least developed countries: UN classification","LDC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","161.814839017351","160.881885619389","159.908760029466","159.046290303228","158.183429757156","157.320835850734","156.462493601879","155.587081888822","154.685754986685","153.706589076665","152.648916250046","151.514039167062","150.344854175022","149.319554079902","148.428781288951","147.714336556723","147.174735931587","146.7563142886","146.499835397791","146.204730977532","145.821360745687","145.345042956349","144.795765086894","143.417834666745","142.001895601736","140.567887768645","139.112993650794","137.641366175545","136.301152063331","135.02963362377","133.844037864832","132.763036873174","131.767280023923","130.46505378953","129.075528354794","127.545356832827","125.848839739492","124.026118685756","122.072455200986","120.200177299239","118.489477322935","116.96491162061","115.594439216104","113.626620887937","111.675420450577","109.691134303128","107.66743859186","105.621524746643","103.740014605472","101.831177943137","99.8955520794505","97.9204548707947","95.9076123292893","","",
"Low income","LIC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","153.262698693408","152.498416996548","151.684114100261","151.037138644913","150.509626287277","150.133224672861","149.95284546925","149.877760929517","149.7604163837","149.258337754534","148.253220434015","146.701585299413","144.764084059326","142.955371476417","141.461700982125","140.500325210423","140.118996884911","140.156504917674","140.313659447644","140.333299914573","140.032625494473","139.387212877835","138.500694523433","136.73870043117","134.99959577457","133.384439257611","131.885956039894","130.472409737752","129.001956977751","127.689159963655","126.536719066172","125.570830629068","124.747077222461","124.015490971161","123.087111085867","121.855063871027","120.284826394283","118.46033008792","116.346509923647","114.325988668461","112.521391615544","110.960776476033","109.594316998237","107.958882640018","106.349056782081","104.703504002555","103.016024215784","101.306771439215","99.7437424492297","98.1522497627764","96.5303431028846","94.8647895716406","93.1520745151121","","",
"Liechtenstein","LIE","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","97.58981","95.36641","93.143","88.9678","84.79259","80.61739","76.44219","72.267","67.6232","62.9794","58.3356","53.6918","49.048","47.474","45.9","44.326","42.752","41.178","40.6672","40.1564","39.6456","39.1348","38.624","37.5758","36.5276","35.4794","34.43121","33.383","32.669","31.955","31.241","30.527","29.813","29.6582","29.5034","29.3486","29.1938","29.039","28.7522","28.4654","28.1786","27.8918","27.605","26.5498","25.4946","24.4394","23.3842","22.329","21.2428","20.1566","19.0704","17.9842","16.898","","",
"Lower middle income","LMC","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","115.399013739904","115.609297216675","115.623541576065","115.641597653244","115.525985262408","115.339228273399","115.093228735707","114.817158404721","113.811794464424","112.910718382627","112.131729642674","111.461294022645","110.860478455604","110.499996464414","110.156901039517","109.810550712847","109.460255894217","109.115258671434","108.163290347481","107.220713340854","106.292093122494","105.391254643571","104.490463581728","103.548361723706","102.57614480292","101.561455390003","100.500893819183","99.412523826229","97.9715886903437","96.538158061603","95.1460637860878","93.7613742381434","92.38647250749","89.9371694447908","87.475872539644","84.9905538908781","82.4779866118613","79.9425939688509","77.829918130359","75.7101373866636","73.5945837078944","71.4817391067983","69.3542162027206","66.8453541679062","64.3479302346596","61.8719327088984","59.420786376911","56.9938922126345","54.909186270888","52.8466047905743","50.8014354680729","48.7733811563851","46.770049159247","","",
"Low & middle income","LMY","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","103.414426736612","103.108483092608","102.414990792905","100.864794060522","99.2352660292903","97.5842479670109","95.8678032656601","94.180620880601","92.0212349740605","90.0280497517222","88.2680616795841","86.7996443449053","85.6423998383255","85.1619450767979","84.6222874615931","83.8573743927453","82.783880943259","81.4490198388233","80.6716112925138","79.8808980340194","79.1860279086882","78.575900455951","77.9976412052088","77.4694927612188","77.0749799835403","76.7892891461728","76.5800944592812","76.4402065591553","74.8072238272971","73.3860605114331","72.2242436913407","71.3397645583789","70.7323778569149","70.7846057332297","70.5990856729319","70.0301824209434","69.0567105319325","67.7481516266412","66.3140781898303","64.7148246960383","63.0336309819993","61.2727717988651","59.4650753283888","57.5183264785646","55.7971727007836","54.3665435101883","53.2364901690075","52.3501103577101","51.7832776877813","51.258585895197","50.6881715690483","50.0479517028916","49.3506568926029","","",
"Lesotho","LSO","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","82.6836","82.5418","82.4","82.3688","82.3376","82.3064","82.27521","82.244","82.244","82.244","82.244","82.244","82.244","81.9206","81.5972","81.2738","80.95039","80.627","79.9834","79.3398","78.6962","78.0526","77.409","77.476","77.543","77.61","77.677","77.744","79.4572","81.1704","82.88361","84.59681","86.31","87.852","89.394","90.936","92.478","94.02","93.1342","92.2484","91.36259","90.47679","89.591","89.6724","89.7538","89.8352","89.9166","89.998","89.8844","89.7708","89.6572","89.54359","89.43","","",
"Lithuania","LTU","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","16.42","16.38","16.34","16.8348","17.3296","17.8244","18.3192","18.814","19.7124","20.6108","21.5092","22.4076","23.306","23.7242","24.1424","24.5606","24.9788","25.397","24.4264","23.4558","22.4852","21.5146","20.544","22.4716","24.3992","26.3268","28.2544","30.182","33.121","36.06","38.999","41.938","44.877","42.2564","39.6358","37.0152","34.3946","31.774","29.6338","27.4936","25.3534","23.2132","21.073","20.6424","20.2118","19.7812","19.3506","18.92","17.2584","15.5968","13.9352","12.2736","10.612","","",
"Luxembourg","LUX","Adolescent fertility rate (births per 1,000 women ages 15-19)","SP.ADO.TFRT","25.9454","26.3132","26.681","27.0492","27.4174","27.7856","28.1538","28.522","28.2412","27.9604","27.6796","27.3988","27.118","25.5556","23.9932","22.4308","20.8684","19.306","18.2594","17.2128","16.1662","15.1196","14.073","13.5382","13.0034","12.4686","11.9338","11.399","11.6236","11.8482","12.0728","12.2974","12.522","12.0494","11.5768","11.1042","10.6316","10.159","10.4674","10.7758","11.0842","11.3926","11.701","11.286","10.871","10.456","10.041","9.626","9.3706","9.1152","8.8598","8.604401","8.349","","",
